"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-04","2023","06","04","","18.3","","13.8","","16.1","","1.9","","0.0","","","","","","0.0","","","","5","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-05","2023","06","05","","21.0","","14.4","","17.7","","0.3","","0.0","","","","","","0.0","","","","33","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-06","2023","06","06","","23.5","","16.3","","19.9","","0.0","","1.9","","","","","","0.0","","","","32","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-07","2023","06","07","","21.3","","12.9","","17.1","","0.9","","0.0","","","","","","0.0","","","","29","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-08","2023","06","08","","17.4","","14.1","","15.8","","2.2","","0.0","","","","","","0.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-09","2023","06","09","","21.3","","12.8","","17.1","","0.9","","0.0","","","","","","3.0","","","","31","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-10","2023","06","10","","24.9","","13.8","","19.4","","0.0","","1.4","","","","","","0.0","","","","29","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-11","2023","06","11","","22.8","","16.0","","19.4","","0.0","","1.4","","","","","","6.0","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-12","2023","06","12","","19.1","","13.6","","16.4","","1.6","","0.0","","","","","","43.8","","","","5","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-13","2023","06","13","","19.2","","12.2","","15.7","","2.3","","0.0","","","","","","3.3","","","","15","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-14","2023","06","14","","19.2","","12.9","","16.1","","1.9","","0.0","","","","","","6.3","","","","5","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-15","2023","06","15","","19.1","","12.4","","15.8","","2.2","","0.0","","","","","","1.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-16","2023","06","16","","22.6","","14.5","","18.6","","0.0","","0.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-17","2023","06","17","","25.4","","14.8","","20.1","","0.0","","2.1","","","","","","0.0","","","","31","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-18","2023","06","18","","23.6","","15.0","","19.3","","0.0","","1.3","","","","","","0.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-19","2023","06","19","","22.0","","16.3","","19.2","","0.0","","1.2","","","","","","0.0","","","","5","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-20","2023","06","20","","22.5","","19.1","","20.8","","0.0","","2.8","","","","","","0.0","","","","5","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-21","2023","06","21","","23.6","","19.1","","21.4","","0.0","","3.4","","","","","","0.0","","","","6","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-22","2023","06","22","","22.3","","17.8","","20.1","","0.0","","2.1","","","","","","0.0","","","","5","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-23","2023","06","23","","21.8","","18.2","","20.0","","0.0","","2.0","","","","","","4.3","","","","5","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-24","2023","06","24","","27.0","","19.0","","23.0","","0.0","","5.0","","","","","","1.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-25","2023","06","25","","26.1","","19.9","","23.0","","0.0","","5.0","","","","","","9.7","","","","6","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-26","2023","06","26","","23.3","","19.3","","21.3","","0.0","","3.3","","","","","","9.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-27","2023","06","27","","23.3","","16.7","","20.0","","0.0","","2.0","","","","","","3.6","","","","31","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-28","2023","06","28","","23.8","","15.7","","19.8","","0.0","","1.8","","","","","","0.0","","","","32","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-29","2023","06","29","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-30","2023","06","30","","23.0","","18.7","","20.9","","0.0","","2.9","","","","","","0.2","","","","6","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01","2023","07","01","","28.4","","18.5","","23.5","","0.0","","5.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-02","2023","07","02","","22.7","","20.5","","21.6","","0.0","","3.6","","","","","","1.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-03","2023","07","03","","24.1","","19.7","","21.9","","0.0","","3.9","","","","","","4.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-04","2023","07","04","","28.3","","19.3","","23.8","","0.0","","5.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-05","2023","07","05","","29.5","","22.1","","25.8","","0.0","","7.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-06","2023","07","06","","28.3","","21.5","","24.9","","0.0","","6.9","","","","","","0.5","","","","30","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-07","2023","07","07","","27.4","","18.6","","23.0","","0.0","","5.0","","","","","","0.0","","","","32","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-08","2023","07","08","","24.5","","15.3","","19.9","","0.0","","1.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-09","2023","07","09","","24.1","","16.5","","20.3","","0.0","","2.3","","","","","","0.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-10","2023","07","10","","28.0","","17.6","","22.8","","0.0","","4.8","","","","","","0.0","","","","33","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-11","2023","07","11","","26.7","","18.6","","22.7","","0.0","","4.7","","","","","","1.2","","","","21","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-12","2023","07","12","","24.4","","15.5","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-13","2023","07","13","","24.8","","16.3","","20.6","","0.0","","2.6","","","","","","30.0","","","","30","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-14","2023","07","14","","24.6","","15.4","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-15","2023","07","15","","23.5","","19.3","","21.4","","0.0","","3.4","","","","","","9.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-16","2023","07","16","","25.6","","19.9","","22.8","","0.0","","4.8","","","","","","2.8","","","","13","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-17","2023","07","17","","25.7","","18.2","","22.0","","0.0","","4.0","","","","","","0.2","","","","17","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-18","2023","07","18","","25.4","","17.4","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-19","2023","07","19","","24.7","","16.6","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-20","2023","07","20","","25.0","","19.1","","22.1","","0.0","","4.1","","","","","","3.5","","","","18","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-21","2023","07","21","","26.3","","18.9","","22.6","","0.0","","4.6","","","","","","0.0","","","","32","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-22","2023","07","22","","27.7","","18.1","","22.9","","0.0","","4.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-23","2023","07","23","","26.4","","17.7","","22.1","","0.0","","4.1","","","","","","0.7","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-24","2023","07","24","","25.7","","18.6","","22.2","","0.0","","4.2","","","","","","0.2","","","","33","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-25","2023","07","25","","25.4","","18.9","","22.2","","0.0","","4.2","","","","","","4.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-26","2023","07","26","","27.1","","21.1","","24.1","","0.0","","6.1","","","","","","9.0","","","","20","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-27","2023","07","27","","29.2","","20.8","","25.0","","0.0","","7.0","","","","","","22.2","","","","31","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-28","2023","07","28","","28.6","","20.8","","24.7","","0.0","","6.7","","","","","","0.0","","","","15","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-29","2023","07","29","","25.8","","17.5","","21.7","","0.0","","3.7","","","","","","10.6","","","","5","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-30","2023","07","30","","24.0","","15.8","","19.9","","0.0","","1.9","","","","","","0.0","","","","33","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-31","2023","07","31","","25.0","","16.1","","20.6","","0.0","","2.6","","","","","","0.0","","","","33","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-01","2023","08","01","","23.1","","14.4","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-02","2023","08","02","","24.1","","16.6","","20.4","","0.0","","2.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-03","2023","08","03","","26.0","","18.5","","22.3","","0.0","","4.3","","","","","","5.5","","","","33","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-04","2023","08","04","","26.9","","18.6","","22.8","","0.0","","4.8","","","","","","0.0","","","","32","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-05","2023","08","05","","22.9","","17.0","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-06","2023","08","06","","23.9","","16.2","","20.1","","0.0","","2.1","","","","","","3.2","","","","5","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-07","2023","08","07","","24.5","","19.0","","21.8","","0.0","","3.8","","","","","","6.3","","","","5","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-08","2023","08","08","","25.6","","18.2","","21.9","","0.0","","3.9","","","","","","0.0","","","","30","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-09","2023","08","09","","27.1","","17.2","","22.2","","0.0","","4.2","","","","","","0.0","","","","29","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-10","2023","08","10","","25.5","","19.5","","22.5","","0.0","","4.5","","","","","","2.0","","","","31","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-11","2023","08","11","","23.5","","16.5","","20.0","","0.0","","2.0","","","","","","0.0","","","","31","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-12","2023","08","12","","26.4","","19.7","","23.1","","0.0","","5.1","","","","","","0.5","","","","21","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-13","2023","08","13","","25.9","","17.6","","21.8","","0.0","","3.8","","","","","","0.0","","","","29","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-14","2023","08","14","","23.1","","16.3","","19.7","","0.0","","1.7","","","","","","0.0","","","","4","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-15","2023","08","15","","22.0","","19.6","","20.8","","0.0","","2.8","","","","","","0.4","","","","5","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-16","2023","08","16","","25.3","","19.4","","22.4","","0.0","","4.4","","","","","","0.0","","","","33","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-17","2023","08","17","","24.7","","17.8","","21.3","","0.0","","3.3","","","","","","6.8","","","","25","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-18","2023","08","18","","20.7","","11.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","29","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-19","2023","08","19","","24.7","","11.7","","18.2","","0.0","","0.2","","","","","","0.0","","","","32","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-20","2023","08","20","","24.8","","13.7","","19.3","","0.0","","1.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-21","2023","08","21","","23.8","","15.5","","19.7","","0.0","","1.7","","","","","","0.0","","","","32","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-22","2023","08","22","","22.6","","16.8","","19.7","","0.0","","1.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-23","2023","08","23","","19.7","","15.6","","17.7","","0.3","","0.0","","","","","","2.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-24","2023","08","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-25","2023","08","25","","25.7","","18.4","","22.1","","0.0","","4.1","","","","","","0.0","","","","31","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-26","2023","08","26","","23.8","","15.5","","19.7","","0.0","","1.7","","","","","","2.0","","","","33","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-27","2023","08","27","","20.4","","14.3","","17.4","","0.6","","0.0","","","","","","0.0","","","","4","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-28","2023","08","28","","22.0","","13.4","","17.7","","0.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-29","2023","08","29","","23.6","","13.4","","18.5","","0.0","","0.5","","","","","","2.5","","","","23","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-30","2023","08","30","","20.6","","13.5","","17.1","","0.9","","0.0","","","","","","0.0","","","","31","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-08-31","2023","08","31","","20.1","","12.6","","16.4","","1.6","","0.0","","","","","","0.0","","","","32","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-01","2023","09","01","","22.8","","13.5","","18.2","","0.0","","0.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-02","2023","09","02","","25.4","","16.6","","21.0","","0.0","","3.0","","","","","","0.0","","","","22","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-03","2023","09","03","","25.6","","18.5","","22.1","","0.0","","4.1","","","","","","0.0","","","","22","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-04","2023","09","04","","29.5","","19.8","","24.7","","0.0","","6.7","","","","","","0.0","","","","22","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-05","2023","09","05","","30.0","","19.8","","24.9","","0.0","","6.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-06","2023","09","06","","29.7","","20.5","","25.1","","0.0","","7.1","","","","","","1.2","","","","21","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-07","2023","09","07","","26.1","","18.2","","22.2","","0.0","","4.2","","","","","","5.7","","","","33","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-08","2023","09","08","","20.4","","15.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","32","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-09","2023","09","09","","20.1","","16.9","","18.5","","0.0","","0.5","","","","","","0.0","","","","3","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-10","2023","09","10","","21.9","","18.4","","20.2","","0.0","","2.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-11","2023","09","11","","23.0","","16.8","","19.9","","0.0","","1.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-12","2023","09","12","","23.0","","15.8","","19.4","","0.0","","1.4","","","","","","3.7","","","","28","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-13","2023","09","13","","19.7","","12.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","31","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-14","2023","09","14","","20.0","","11.2","","15.6","","2.4","","0.0","","","","","","0.0","","","","30","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-15","2023","09","15","","19.2","","10.2","","14.7","","3.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-16","2023","09","16","","21.2","","11.8","","16.5","","1.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-17","2023","09","17","","21.8","","14.7","","18.3","","0.0","","0.3","","","","","","0.8","","","","15","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-18","2023","09","18","","21.6","","13.3","","17.5","","0.5","","0.0","","","","","","0.7","","","","32","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-19","2023","09","19","","21.4","","11.5","","16.5","","1.5","","0.0","","","","","","0.0","","","","31","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-20","2023","09","20","","18.5","","8.6","","13.6","","4.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-21","2023","09","21","","20.9","","15.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","4","","78",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-22","2023","09","22","","20.8","","16.1","","18.5","","0.0","","0.5","","","","","","0.0","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-23","2023","09","23","","20.6","","14.3","","17.5","","0.5","","0.0","","","","","","0.0","","","","5","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-24","2023","09","24","","21.3","","15.4","","18.4","","0.0","","0.4","","","","","","0.0","","","","4","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-25","2023","09","25","","22.5","","16.6","","19.6","","0.0","","1.6","","","","","","0.0","","","","5","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-26","2023","09","26","","19.2","","16.7","","18.0","","0.0","","0.0","","","","","","0.0","","","","7","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-27","2023","09","27","","19.6","","15.9","","17.8","","0.2","","0.0","","","","","","0.0","","","","7","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-28","2023","09","28","","18.7","","15.5","","17.1","","0.9","","0.0","","","","","","2.5","","","","7","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-29","2023","09","29","","19.9","","14.5","","17.2","","0.8","","0.0","","","","","","0.2","","","","5","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-09-30","2023","09","30","","20.9","","14.2","","17.6","","0.4","","0.0","","","","","","0.0","","","","32","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-01","2023","10","01","","21.9","","14.4","","18.2","","0.0","","0.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-02","2023","10","02","","24.2","","16.6","","20.4","","0.0","","2.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-03","2023","10","03","","27.1","","17.0","","22.1","","0.0","","4.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-04","2023","10","04","","23.4","","17.1","","20.3","","0.0","","2.3","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-05","2023","10","05","","23.0","","17.9","","20.5","","0.0","","2.5","","","","","","18.6","","","","19","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-06","2023","10","06","","21.2","","12.6","","16.9","","1.1","","0.0","","","","","","5.5","","","","21","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-07","2023","10","07","","16.4","","9.3","","12.9","","5.1","","0.0","","","","","","0.0","","","","22","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-08","2023","10","08","","11.2","","7.6","","9.4","","8.6","","0.0","","","","","","2.5","","","","29","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-09","2023","10","09","","10.5","","6.7","","8.6","","9.4","","0.0","","","","","","0.0","","","","22","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-10","2023","10","10","","10.6","","6.4","","8.5","","9.5","","0.0","","","","","","3.2","","","","22","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-11","2023","10","11","","11.8","","5.1","","8.5","","9.5","","0.0","","","","","","0.2","","","","21","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-12","2023","10","12","","15.4","","6.2","","10.8","","7.2","","0.0","","","","","","0.0","","","","3","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-13","2023","10","13","","13.6","","6.9","","10.3","","7.7","","0.0","","","","","","0.0","","","","33","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-14","2023","10","14","","13.5","","10.1","","11.8","","6.2","","0.0","","","","","","0.0","","","","5","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-15","2023","10","15","","11.1","","8.1","","9.6","","8.4","","0.0","","","","","","0.0","","","","33","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-16","2023","10","16","","13.6","","8.5","","11.1","","6.9","","0.0","","","","","","0.0","","","","33","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-17","2023","10","17","","14.5","","8.3","","11.4","","6.6","","0.0","","","","","","0.0","","","","32","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-18","2023","10","18","","13.8","","9.4","","11.6","","6.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-19","2023","10","19","","15.6","","9.5","","12.6","","5.4","","0.0","","","","","","0.2","","","","15","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-20","2023","10","20","","14.6","","10.6","","12.6","","5.4","","0.0","","","","","","4.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-21","2023","10","21","","12.7","","6.3","","9.5","","8.5","","0.0","","","","","","0.0","","","","31","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-22","2023","10","22","","12.0","","4.0","","8.0","","10.0","","0.0","","","","","","0.0","","","","31","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-23","2023","10","23","","12.1","","3.1","","7.6","","10.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-24","2023","10","24","","17.2","","8.5","","12.9","","5.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-25","2023","10","25","","16.9","","13.4","","15.2","","2.8","","0.0","","","","","","2.7","","","","22","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-26","2023","10","26","","17.4","","13.2","","15.3","","2.7","","0.0","","","","","","7.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-27","2023","10","27","","20.0","","14.0","","17.0","","1.0","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-28","2023","10","28","","17.7","","7.7","","12.7","","5.3","","0.0","","","","","","0.2","","","","30","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-29","2023","10","29","","8.2","","4.2","","6.2","","11.8","","0.0","","","","","","2.1","","","","5","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-30","2023","10","30","","7.9","","1.8","","4.9","","13.1","","0.0","","","","","","3.4","","","","31","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-10-31","2023","10","31","","6.8","","0.5","","3.7","","14.3","","0.0","","","","","","0.0","","","","22","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-01","2023","11","01","","5.9","","-0.2","","2.9","","15.1","","0.0","","","","","","0.0","","","","32","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-02","2023","11","02","","9.4","","3.3","","6.4","","11.6","","0.0","","","","","","0.0","","","","21","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-03","2023","11","03","","13.8","","8.7","","11.3","","6.7","","0.0","","","","","","0.0","","","","25","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-04","2023","11","04","","11.6","","8.0","","9.8","","8.2","","0.0","","","","","","2.2","","","","26","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-05","2023","11","05","","9.6","","4.2","","6.9","","11.1","","0.0","","","","","","0.0","","","","33","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-06","2023","11","06","","11.7","","8.1","","9.9","","8.1","","0.0","","","","","","4.4","","","","15","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-07","2023","11","07","","12.8","","0.7","","6.8","","11.2","","0.0","","","","","","0.0","","","","31","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-08","2023","11","08","","5.2","","-1.3","","2.0","","16.0","","0.0","","","","","","11.4","","","","7","","71",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-11-09","2023","11","09","","10.5","","4.7","","7.6","","10.4","","0.0","","","","","","1.2","","","","8","","59",""
