"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-04","2024","06","04","","22.4","","16.1","","19.3","","0.0","","1.3","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-05","2024","06","05","","22.6","","17.4","","20.0","","0.0","","2.0","","","","","","1.4","","","","5","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-06","2024","06","06","","26.2","","16.2","","21.2","","0.0","","3.2","","","","","","1.9","","","","30","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-07","2024","06","07","","19.3","","14.5","","16.9","","1.1","","0.0","","","","","","4.7","","","","30","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-08","2024","06","08","","22.0","","10.3","","16.2","","1.8","","0.0","","","","","","4.3","","","","30","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-09","2024","06","09","","19.0","","9.5","","14.3","","3.7","","0.0","","","","","","3.0","","","","30","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-10","2024","06","10","","17.5","","12.0","","14.8","","3.2","","0.0","","","","","","0.0","","","","31","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-11","2024","06","11","","15.1","","11.6","","13.4","","4.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-12","2024","06","12","","18.5","","10.6","","14.6","","3.4","","0.0","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-13","2024","06","13","","24.9","","13.9","","19.4","","0.0","","1.4","","","","","","4.2","","","","21","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-14","2024","06","14","","23.8","","14.0","","18.9","","0.0","","0.9","","","","","","0.0","","","","32","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-15","2024","06","15","","20.8","","13.5","","17.2","","0.8","","0.0","","","","","","0.0","","","","32","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-16","2024","06","16","","19.4","","10.5","","15.0","","3.0","","0.0","","","","","","0.0","","","","5","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-17","2024","06","17","","26.5","","12.8","","19.7","","0.0","","1.7","","","","","","0.0","","","","22","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-18","2024","06","18","","28.9","","17.9","","23.4","","0.0","","5.4","","","","","","15.1","","","","20","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-19","2024","06","19","","29.8","","19.6","","24.7","","0.0","","6.7","","","","","","0.0","","","","27","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-20","2024","06","20","","27.8","","18.5","","23.2","","0.0","","5.2","","","","","","54.5","","","","23","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-21","2024","06","21","","22.9","","18.4","","20.7","","0.0","","2.7","","","","","","1.7","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-22","2024","06","22","","21.6","","19.6","","20.6","","0.0","","2.6","","","","","","2.9","","","","6","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-23","2024","06","23","","26.6","","18.9","","22.8","","0.0","","4.8","","","","","","0.2","","","","30","","81",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-24","2024","06","24","","28.9","","16.2","","22.6","","0.0","","4.6","","","","","","0.0","","","","32","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-25","2024","06","25","","22.5","","15.5","","19.0","","0.0","","1.0","","","","","","0.0","","","","20","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-26","2024","06","26","","24.4","","16.1","","20.3","","0.0","","2.3","","","","","","4.3","","","","29","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-27","2024","06","27","","22.0","","13.2","","17.6","","0.4","","0.0","","","","","","0.0","","","","31","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-28","2024","06","28","","20.3","","11.2","","15.8","","2.2","","0.0","","","","","","0.0","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-29","2024","06","29","","23.4","","17.4","","20.4","","0.0","","2.4","","","","","","20.7","","","","5","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-30","2024","06","30","","22.7","","14.2","","18.5","","0.0","","0.5","","","","","","0.0","","","","31","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-01","2024","07","01","","23.6","","11.6","","17.6","","0.4","","0.0","","","","","","0.0","","","","4","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-02","2024","07","02","","21.9","","13.4","","17.7","","0.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-03","2024","07","03","","24.9","","19.1","","22.0","","0.0","","4.0","","","","","","0.0","","","","22","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-04","2024","07","04","","26.5","","18.2","","22.4","","0.0","","4.4","","","","","","0.0","","","","19","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-05","2024","07","05","","26.8","","19.0","","22.9","","0.0","","4.9","","","","","","1.0","","","","31","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-06","2024","07","06","","27.8","","18.0","","22.9","","0.0","","4.9","","","","","","0.0","","","","29","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-07","2024","07","07","","26.5","","18.6","","22.6","","0.0","","4.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-08","2024","07","08","","28.6","","19.1","","23.9","","0.0","","5.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-09","2024","07","09","","27.0","","20.2","","23.6","","0.0","","5.6","","","","","","0.0","","","","22","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-10","2024","07","10","","25.0","","19.2","","22.1","","0.0","","4.1","","","","","","47.2","","","","5","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-11","2024","07","11","","26.0","","19.3","","22.7","","0.0","","4.7","","","","","","1.3","","","","32","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-12","2024","07","12","","27.9","","18.7","","23.3","","0.0","","5.3","","","","","","7.8","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-13","2024","07","13","","26.9","","18.4","","22.7","","0.0","","4.7","","","","","","0.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-14","2024","07","14","","28.0","","20.6","","24.3","","0.0","","6.3","","","","","","2.2","","","","14","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-15","2024","07","15","","24.4","","21.5","","23.0","","0.0","","5.0","","","","","","34.3","","","","30","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-16","2024","07","16","","24.9","","20.6","","22.8","","0.0","","4.8","","","","","","87.0","","","","3","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-17","2024","07","17","","27.2","","19.1","","23.2","","0.0","","5.2","","","","","","0.0","","","","32","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-18","2024","07","18","","22.9","","17.3","","20.1","","0.0","","2.1","","","","","","0.0","","","","33","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-19","2024","07","19","","23.2","","15.3","","19.3","","0.0","","1.3","","","","","","0.0","","","","22","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-20","2024","07","20","","24.9","","17.2","","21.1","","0.0","","3.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-21","2024","07","21","","26.7","","19.8","","23.3","","0.0","","5.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-22","2024","07","22","","25.5","","18.8","","22.2","","0.0","","4.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-23","2024","07","23","","27.1","","21.0","","24.1","","0.0","","6.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-24","2024","07","24","","25.9","","18.8","","22.4","","0.0","","4.4","","","","","","11.1","","","","28","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-25","2024","07","25","","25.7","","17.3","","21.5","","0.0","","3.5","","","","","","1.3","","","","31","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-26","2024","07","26","","24.4","","17.0","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-27","2024","07","27","","26.8","","17.1","","22.0","","0.0","","4.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-28","2024","07","28","","25.6","","19.1","","22.4","","0.0","","4.4","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-29","2024","07","29","","26.5","","20.3","","23.4","","0.0","","5.4","","","","","","0.0","","","","5","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-30","2024","07","30","","28.0","","23.1","","25.6","","0.0","","7.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-07-31","2024","07","31","","32.2","","23.3","","27.8","","0.0","","9.8","","","","","","1.8","","","","30","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-01","2024","08","01","","29.3","","22.0","","25.7","","0.0","","7.7","","","","","","0.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-02","2024","08","02","","26.5","","24.1","","25.3","","0.0","","7.3","","","","","","0.0","","","","22","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-03","2024","08","03","","27.7","","22.9","","25.3","","0.0","","7.3","","","","","","0.0","","","","20","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-04","2024","08","04","","30.0","","20.3","","25.2","","0.0","","7.2","","","","","","0.0","","","","32","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-05","2024","08","05","","25.0","","20.8","","22.9","","0.0","","4.9","","","","","","7.1","","","","3","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-06","2024","08","06","","22.0","","18.6","","20.3","","0.0","","2.3","","","","","","0.9","","","","4","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-07","2024","08","07","","24.2","","18.0","","21.1","","0.0","","3.1","","","","","","0.0","","","","5","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-08","2024","08","08","","25.0","","19.8","","22.4","","0.0","","4.4","","","","","","0.0","","","","5","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-09","2024","08","09","","29.1","","19.0","","24.1","","0.0","","6.1","","","","","","7.4","","","","30","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-10","2024","08","10","","24.8","","17.5","","21.2","","0.0","","3.2","","","","","","0.0","","","","28","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-11","2024","08","11","","22.7","","16.3","","19.5","","0.0","","1.5","","","","","","1.0","","","","28","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-12","2024","08","12","","25.4","","15.1","","20.3","","0.0","","2.3","","","","","","0.5","","","","30","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-13","2024","08","13","","24.1","","16.6","","20.4","","0.0","","2.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-14","2024","08","14","","25.3","","16.4","","20.9","","0.0","","2.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-15","2024","08","15","","27.7","","16.9","","22.3","","0.0","","4.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-16","2024","08","16","","24.3","","19.7","","22.0","","0.0","","4.0","","","","","","4.5","","","","5","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-17","2024","08","17","","26.3","","20.9","","23.6","","0.0","","5.6","","","","","","0.0","","","","31","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-18","2024","08","18","","26.4","","17.8","","22.1","","0.0","","4.1","","","","","","1.7","","","","33","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-19","2024","08","19","","19.4","","13.8","","16.6","","1.4","","0.0","","","","","","0.0","","","","33","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-20","2024","08","20","","21.2","","12.3","","16.8","","1.2","","0.0","","","","","","0.0","","","","32","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-21","2024","08","21","","21.9","","12.6","","17.3","","0.7","","0.0","","","","","","0.0","","","","33","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-22","2024","08","22","","22.8","","14.1","","18.5","","0.0","","0.5","","","","","","0.0","","","","33","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-23","2024","08","23","","23.8","","15.1","","19.5","","0.0","","1.5","","","","","","0.0","","","","20","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-24","2024","08","24","","25.2","","15.9","","20.6","","0.0","","2.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-25","2024","08","25","","26.4","","16.6","","21.5","","0.0","","3.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-26","2024","08","26","","27.9","","18.1","","23.0","","0.0","","5.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-27","2024","08","27","","29.7","","20.0","","24.9","","0.0","","6.9","","","","","","0.0","","","","27","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-28","2024","08","28","","25.2","","17.7","","21.5","","0.0","","3.5","","","","","","0.0","","","","7","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-29","2024","08","29","","21.6","","17.6","","19.6","","0.0","","1.6","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-30","2024","08","30","","24.0","","18.5","","21.3","","0.0","","3.3","","","","","","3.6","","","","26","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-08-31","2024","08","31","","27.9","","19.6","","23.8","","0.0","","5.8","","","","","","4.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-01","2024","09","01","","26.2","","15.8","","21.0","","0.0","","3.0","","","","","","0.0","","","","27","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-02","2024","09","02","","20.8","","13.6","","17.2","","0.8","","0.0","","","","","","0.0","","","","31","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-03","2024","09","03","","22.0","","13.5","","17.8","","0.2","","0.0","","","","","","0.0","","","","19","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-04","2024","09","04","","23.6","","12.9","","18.3","","0.0","","0.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-05","2024","09","05","","24.0","","17.4","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-06","2024","09","06","","22.3","","14.3","","18.3","","0.0","","0.3","","","","","","5.2","","","","34","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-07","2024","09","07","","17.4","","9.3","","13.4","","4.6","","0.0","","","","","","3.7","","","","30","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-08","2024","09","08","","20.1","","8.9","","14.5","","3.5","","0.0","","","","","","0.0","","","","30","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-09","2024","09","09","","20.6","","12.2","","16.4","","1.6","","0.0","","","","","","1.0","","","","35","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-10","2024","09","10","","20.8","","12.1","","16.5","","1.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-11","2024","09","11","","20.8","","13.0","","16.9","","1.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-12","2024","09","12","","21.2","","13.6","","17.4","","0.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-13","2024","09","13","","22.1","","14.6","","18.4","","0.0","","0.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-14","2024","09","14","","22.3","","16.5","","19.4","","0.0","","1.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-15","2024","09","15","","25.0","","18.4","","21.7","","0.0","","3.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-16","2024","09","16","","25.8","","16.0","","20.9","","0.0","","2.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-17","2024","09","17","","24.0","","18.7","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-18","2024","09","18","","22.6","","17.0","","19.8","","0.0","","1.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-19","2024","09","19","","23.9","","16.7","","20.3","","0.0","","2.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-20","2024","09","20","","23.2","","15.5","","19.4","","0.0","","1.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-21","2024","09","21","","23.3","","18.8","","21.1","","0.0","","3.1","","","","","","1.2","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-22","2024","09","22","","22.9","","17.8","","20.4","","0.0","","2.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-23","2024","09","23","","21.6","","17.4","","19.5","","0.0","","1.5","","","","","","14.2","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-24","2024","09","24","","20.2","","17.4","","18.8","","0.0","","0.8","","","","","","11.5","","","","6","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-25","2024","09","25","","23.0","","17.6","","20.3","","0.0","","2.3","","","","","","3.2","","","","20","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-26","2024","09","26","","23.7","","16.4","","20.1","","0.0","","2.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-27","2024","09","27","","21.7","","14.1","","17.9","","0.1","","0.0","","","","","","0.0","","","","7","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-28","2024","09","28","","21.1","","18.7","","19.9","","0.0","","1.9","","","","","","1.3","","","","7","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-29","2024","09","29","","21.6","","18.5","","20.1","","0.0","","2.1","","","","","","0.0","","","","7","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-09-30","2024","09","30","","21.0","","17.9","","19.5","","0.0","","1.5","","","","","","0.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-01","2024","10","01","","21.5","","12.2","","16.9","","1.1","","0.0","","","","","","6.8","","","","34","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-02","2024","10","02","","19.3","","11.9","","15.6","","2.4","","0.0","","","","","","0.2","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-03","2024","10","03","","21.7","","11.9","","16.8","","1.2","","0.0","","","","","","0.0","","","","22","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-04","2024","10","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-05","2024","10","05","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-06","2024","10","06","","24.0","","15.0","","19.5","","0.0","","1.5","","","","","","0.0","","","","32","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-07","2024","10","07","","18.1","","10.6","","14.4","","3.6","","0.0","","","","","","0.4","","","","30","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-08","2024","10","08","","15.6","","7.7","","11.7","","6.3","","0.0","","","","","","2.6","","","","27","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-09","2024","10","09","","14.8","","6.8","","10.8","","7.2","","0.0","","","","","","1.4","","","","30","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-10","2024","10","10","","15.3","","5.2","","10.3","","7.7","","0.0","","","","","","0.0","","","","28","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-11","2024","10","11","","20.2","","7.2","","13.7","","4.3","","0.0","","","","","","0.0","","","","21","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-12","2024","10","12","","16.3","","10.1","","13.2","","4.8","","0.0","","","","","","0.0","","","","31","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-13","2024","10","13","","13.7","","9.0","","11.4","","6.6","","0.0","","","","","","0.2","","","","5","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-14","2024","10","14","","11.6","","6.0","","8.8","","9.2","","0.0","","","","","","0.0","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-15","2024","10","15","","11.7","","3.5","","7.6","","10.4","","0.0","","","","","","0.0","","","","32","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-16","2024","10","16","","11.7","","3.9","","7.8","","10.2","","0.0","","","","","","0.0","","","","29","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-17","2024","10","17","","13.9","","3.4","","8.7","","9.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-18","2024","10","18","","16.9","","4.1","","10.5","","7.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-19","2024","10","19","","17.7","","6.9","","12.3","","5.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-20","2024","10","20","","19.0","","9.4","","14.2","","3.8","","0.0","","","","","","0.0","","","","21","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-21","2024","10","21","","20.6","","12.0","","16.3","","1.7","","0.0","","","","","","0.0","","","","20","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-22","2024","10","22","","21.8","","10.5","","16.2","","1.8","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-23","2024","10","23","","21.3","","8.9","","15.1","","2.9","","0.0","","","","","","0.0","","","","29","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-24","2024","10","24","","11.1","","5.8","","8.5","","9.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-25","2024","10","25","","12.6","","5.4","","9.0","","9.0","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-26","2024","10","26","","13.6","","3.3","","8.5","","9.5","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-27","2024","10","27","","13.4","","2.6","","8.0","","10.0","","0.0","","","","","","0.0","","","","26","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-28","2024","10","28","","10.8","","5.8","","8.3","","9.7","","0.0","","","","","","0.0","","","","6","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-29","2024","10","29","","13.5","","7.6","","10.6","","7.4","","0.0","","","","","","12.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-30","2024","10","30","","17.8","","13.1","","15.5","","2.5","","0.0","","","","","","0.0","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-10-31","2024","10","31","","18.0","","12.7","","15.4","","2.6","","0.0","","","","","","1.4","","","","25","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-01","2024","11","01","","15.2","","4.2","","9.7","","8.3","","0.0","","","","","","0.0","","","","25","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-02","2024","11","02","","8.4","","2.4","","5.4","","12.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-03","2024","11","03","","10.9","","4.5","","7.7","","10.3","","0.0","","","","","","0.0","","","","9","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-04","2024","11","04","","15.4","","10.1","","12.8","","5.2","","0.0","","","","","","0.0","","","","8","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-05","2024","11","05","","18.6","","13.2","","15.9","","2.1","","0.0","","","","","","0.0","","","","20","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-06","2024","11","06","","21.0","","12.6","","16.8","","1.2","","0.0","","","","","","0.9","","","","23","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-07","2024","11","07","","13.9","","9.1","","11.5","","6.5","","0.0","","","","","","0.0","","","","26","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-08","2024","11","08","","14.2","","5.2","","9.7","","8.3","","0.0","","","","","","0.0","","","","29","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-09","2024","11","09","","8.7","","2.5","","5.6","","12.4","","0.0","","","","","","0.0","","","","","M","","M"
