"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-04","2021","06","04","","21.8","","12.8","","17.3","","0.7","","0.0","","","","","","0.0","","","","18","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-05","2021","06","05","","30.4","","14.9","","22.7","","0.0","","4.7","","","","","","0.0","","","","27","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-06","2021","06","06","","23.5","","14.6","","19.1","","0.0","","1.1","","","","","","0.0","","","","19","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-07","2021","06","07","","27.6","","14.6","","21.1","","0.0","","3.1","","","","","","0.0","","","","18","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-08","2021","06","08","","24.5","","15.7","","20.1","","0.0","","2.1","","","","","","4.9","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-09","2021","06","09","","26.8","","15.7","","21.3","","0.0","","3.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-10","2021","06","10","","22.2","","17.2","","19.7","","0.0","","1.7","","","","","","0.0","","","","7","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-11","2021","06","11","","20.6","","16.5","","18.6","","0.0","","0.6","","","","","","0.0","","","","6","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-12","2021","06","12","","24.0","","17.0","","20.5","","0.0","","2.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-13","2021","06","13","","24.9","","18.0","","21.5","","0.0","","3.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-14","2021","06","14","","22.4","","16.4","","19.4","","0.0","","1.4","","","","","","6.3","","","","30","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-15","2021","06","15","","22.4","","16.1","","19.3","","0.0","","1.3","","","","","","0.0","","","","29","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-16","2021","06","16","","22.3","","13.5","","17.9","","0.1","","0.0","","","","","","0.0","","","","30","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-17","2021","06","17","","21.4","","11.7","","16.6","","1.4","","0.0","","","","","","0.0","","","","17","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-18","2021","06","18","","22.6","","15.1","","18.9","","0.0","","0.9","","","","","","13.4","","","","22","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-19","2021","06","19","","30.2","","13.6","","21.9","","0.0","","3.9","","","","","","0.0","","","","29","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-20","2021","06","20","","22.7","","12.8","","17.8","","0.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-21","2021","06","21","","27.4","","12.7","","20.1","","0.0","","2.1","","","","","","4.9","","","","29","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-22","2021","06","22","","19.5","","11.2","","15.4","","2.6","","0.0","","","","","","0.0","","","","30","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-23","2021","06","23","","21.4","","8.4","","14.9","","3.1","","0.0","","","","","","0.0","","","","16","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-24","2021","06","24","","25.1","","15.2","","20.2","","0.0","","2.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-25","2021","06","25","","22.8","","16.0","","19.4","","0.0","","1.4","","","","","","13.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-26","2021","06","26","","20.5","","15.3","","17.9","","0.1","","0.0","","","","","","3.9","","","","21","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-27","2021","06","27","","22.6","","16.3","","19.5","","0.0","","1.5","","","","","","0.0","","","","21","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-28","2021","06","28","","31.6","","16.5","","24.1","","0.0","","6.1","","","","","","0.0","","","","20","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-29","2021","06","29","","29.2","","16.5","","22.9","","0.0","","4.9","","","","","","13.8","","","","24","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-06-30","2021","06","30","","28.7","","17.3","","23.0","","0.0","","5.0","","","","","","0.0","","","","27","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-01","2021","07","01","","24.3","","15.9","","20.1","","0.0","","2.1","","","","","","0.0","","","","31","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-02","2021","07","02","","25.0","","15.9","","20.5","","0.0","","2.5","","","","","","15.6","","","","4","","91",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-03","2021","07","03","","22.6","","15.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-04","2021","07","04","","21.5","","17.1","","19.3","","0.0","","1.3","","","","","","0.0","","","","6","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-05","2021","07","05","","26.0","","18.4","","22.2","","0.0","","4.2","","","","","","0.0","","","","21","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-06","2021","07","06","","32.9","","20.0","","26.5","","0.0","","8.5","","","","","","0.0","","","","28","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-07","2021","07","07","","23.5","","16.5","","20.0","","0.0","","2.0","","","","","","5.9","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-08","2021","07","08","","19.0","","16.0","","17.5","","0.5","","0.0","","","","","","23.3","","","","7","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-09","2021","07","09","","20.4","","17.5","","19.0","","0.0","","1.0","","","","","","2.4","","","","32","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-10","2021","07","10","","22.8","","16.1","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-11","2021","07","11","","20.8","","18.7","","19.8","","0.0","","1.8","","","","","","1.3","","","","7","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-12","2021","07","12","","23.4","","19.4","","21.4","","0.0","","3.4","","","","","","0.0","","","","6","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-13","2021","07","13","","24.9","","20.2","","22.6","","0.0","","4.6","","","","","","2.2","","","","21","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-14","2021","07","14","","27.4","","20.5","","24.0","","0.0","","6.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-15","2021","07","15","","26.1","","19.9","","23.0","","0.0","","5.0","","","","","","17.0","","","","20","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-16","2021","07","16","","23.5","","19.3","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-17","2021","07","17","","21.7","","18.9","","20.3","","0.0","","2.3","","","","","","3.6","","","","5","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-18","2021","07","18","","29.3","","19.5","","24.4","","0.0","","6.4","","","","","","0.0","","","","32","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-19","2021","07","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-20","2021","07","20","","","M","","M","","M","","M","","M","","","","","1.4","","","","36","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-21","2021","07","21","","","M","","M","","M","","M","","M","","","","","0.0","","","","33","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-22","2021","07","22","","25.3","","16.8","","21.1","","0.0","","3.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-23","2021","07","23","","24.5","","15.5","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-24","2021","07","24","","23.3","","18.4","","20.9","","0.0","","2.9","","","","","","18.7","","","","19","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25","2021","07","25","","29.7","","18.8","","24.3","","0.0","","6.3","","","","","","0.0","","","","29","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26","2021","07","26","","29.0","","19.1","","24.1","","0.0","","6.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27","2021","07","27","","23.6","","18.1","","20.9","","0.0","","2.9","","","","","","6.9","","","","33","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28","2021","07","28","","23.4","","19.1","","21.3","","0.0","","3.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29","2021","07","29","","25.3","","19.0","","22.2","","0.0","","4.2","","","","","","14.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30","2021","07","30","","21.0","","15.2","","18.1","","0.0","","0.1","","","","","","0.0","","","","34","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31","2021","07","31","","22.2","","12.5","","17.4","","0.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01","2021","08","01","","22.2","","16.6","","19.4","","0.0","","1.4","","","","","","0.2","","","","35","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-02","2021","08","02","","23.6","","14.7","","19.2","","0.0","","1.2","","","","","","0.0","","","","34","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-03","2021","08","03","","24.9","","15.5","","20.2","","0.0","","2.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-04","2021","08","04","","26.2","","16.5","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-05","2021","08","05","","26.3","","17.3","","21.8","","0.0","","3.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-06","2021","08","06","","28.5","","18.8","","23.7","","0.0","","5.7","","","","","","0.0","","","","19","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-07","2021","08","07","","26.6","","21.2","","23.9","","0.0","","5.9","","","","","","1.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-08","2021","08","08","","26.3","","21.2","","23.8","","0.0","","5.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-09","2021","08","09","","29.6","","21.6","","25.6","","0.0","","7.6","","","","","","0.0","","","","7","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-10","2021","08","10","","26.9","","23.6","","25.3","","0.0","","7.3","","","","","","0.2","","","","21","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-11","2021","08","11","","28.6","","22.6","","25.6","","0.0","","7.6","","","","","","1.3","","","","23","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-12","2021","08","12","","26.3","","21.2","","23.8","","0.0","","5.8","","","","","","0.7","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-13","2021","08","13","","26.5","","21.0","","23.8","","0.0","","5.8","","","","","","0.2","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-14","2021","08","14","","26.0","","17.6","","21.8","","0.0","","3.8","","","","","","0.0","","","","29","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-15","2021","08","15","","23.2","","15.9","","19.6","","0.0","","1.6","","","","","","0.0","","","","7","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-16","2021","08","16","","23.4","","18.3","","20.9","","0.0","","2.9","","","","","","0.0","","","","7","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-17","2021","08","17","","26.6","","21.8","","24.2","","0.0","","6.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-18","2021","08","18","","25.5","","21.3","","23.4","","0.0","","5.4","","","","","","0.6","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-19","2021","08","19","","29.1","","21.0","","25.1","","0.0","","7.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-20","2021","08","20","","28.0","","19.6","","23.8","","0.0","","5.8","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-21","2021","08","21","","27.7","","22.6","","25.2","","0.0","","7.2","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-22","2021","08","22","","28.3","","21.4","","24.9","","0.0","","6.9","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-23","2021","08","23","","30.7","","22.6","","26.7","","0.0","","8.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-24","2021","08","24","","29.7","","20.9","","25.3","","0.0","","7.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-25","2021","08","25","","28.3","","22.7","","25.5","","0.0","","7.5","","","","","","0.0","","","","20","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-26","2021","08","26","","30.8","","23.2","","27.0","","0.0","","9.0","","","","","","0.8","","","","27","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-27","2021","08","27","","25.5","","22.2","","23.9","","0.0","","5.9","","","","","","0.0","","","","6","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-28","2021","08","28","","26.2","","20.3","","23.3","","0.0","","5.3","","","","","","0.8","","","","29","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-29","2021","08","29","","29.0","","21.8","","25.4","","0.0","","7.4","","","","","","0.6","","","","20","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-30","2021","08","30","","29.5","","20.6","","25.1","","0.0","","7.1","","","","","","0.4","","","","26","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-31","2021","08","31","","26.2","","18.7","","22.5","","0.0","","4.5","","","","","","0.0","","","","32","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-01","2021","09","01","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-02","2021","09","02","","21.7","","13.8","","17.8","","0.2","","0.0","","","","","","0.0","","","","30","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-03","2021","09","03","","21.2","","14.2","","17.7","","0.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-04","2021","09","04","","23.8","","14.5","","19.2","","0.0","","1.2","","","","","","1.8","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-05","2021","09","05","","27.0","","18.8","","22.9","","0.0","","4.9","","","","","","0.5","","","","29","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-06","2021","09","06","","24.3","","14.9","","19.6","","0.0","","1.6","","","","","","5.2","","","","32","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-07","2021","09","07","","25.2","","14.2","","19.7","","0.0","","1.7","","","","","","24.2","","","","31","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-08","2021","09","08","","25.8","","17.4","","21.6","","0.0","","3.6","","","","","","15.6","","","","29","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-09","2021","09","09","","22.6","","15.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","30","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-10","2021","09","10","","23.0","","13.6","","18.3","","0.0","","0.3","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-11","2021","09","11","","23.6","","13.7","","18.7","","0.0","","0.7","","","","","","0.0","","","","20","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-12","2021","09","12","","24.1","","15.3","","19.7","","0.0","","1.7","","","","","","3.3","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-13","2021","09","13","","20.5","","13.5","","17.0","","1.0","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-14","2021","09","14","","23.6","","15.0","","19.3","","0.0","","1.3","","","","","","14.2","","","","29","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-15","2021","09","15","","23.1","","14.8","","19.0","","0.0","","1.0","","","","","","0.0","","","","30","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-16","2021","09","16","","21.1","","14.9","","18.0","","0.0","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-17","2021","09","17","","24.2","","16.9","","20.6","","0.0","","2.6","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-18","2021","09","18","","24.5","","15.8","","20.2","","0.0","","2.2","","","","","","0.0","","","","32","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-19","2021","09","19","","20.9","","14.9","","17.9","","0.1","","0.0","","","","","","0.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-20","2021","09","20","","21.8","","16.3","","19.1","","0.0","","1.1","","","","","","0.0","","","","6","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-21","2021","09","21","","24.2","","19.7","","22.0","","0.0","","4.0","","","","","","4.8","","","","19","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-22","2021","09","22","","20.2","","13.6","","16.9","","1.1","","0.0","","","","","","39.0","","","","35","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-23","2021","09","23","","19.5","","13.7","","16.6","","1.4","","0.0","","","","","","3.1","","","","22","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-24","2021","09","24","","17.7","","11.9","","14.8","","3.2","","0.0","","","","","","0.0","","","","21","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-25","2021","09","25","","21.0","","11.8","","16.4","","1.6","","0.0","","","","","","1.5","","","","22","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-26","2021","09","26","","20.4","","11.1","","15.8","","2.2","","0.0","","","","","","3.2","","","","26","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-27","2021","09","27","","23.3","","14.5","","18.9","","0.0","","0.9","","","","","","0.7","","","","31","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-28","2021","09","28","","18.2","","11.8","","15.0","","3.0","","0.0","","","","","","0.0","","","","4","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-29","2021","09","29","","21.0","","11.4","","16.2","","1.8","","0.0","","","","","","0.0","","","","30","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-09-30","2021","09","30","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-01","2021","10","01","","18.0","","9.5","","13.8","","4.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-02","2021","10","02","","21.7","","13.2","","17.5","","0.5","","0.0","","","","","","0.0","","","","19","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-03","2021","10","03","","18.1","","15.4","","16.8","","1.2","","0.0","","","","","","14.2","","","","6","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-04","2021","10","04","","15.8","","14.5","","15.2","","2.8","","0.0","","","","","","5.2","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-05","2021","10","05","","18.0","","14.9","","16.5","","1.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-06","2021","10","06","","18.0","","15.5","","16.8","","1.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-07","2021","10","07","","19.1","","15.6","","17.4","","0.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-08","2021","10","08","","19.5","","16.6","","18.1","","0.0","","0.1","","","","","","0.0","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-09","2021","10","09","","20.0","","17.3","","18.7","","0.0","","0.7","","","","","","2.9","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-10","2021","10","10","","19.9","","17.0","","18.5","","0.0","","0.5","","","","","","5.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-11","2021","10","11","","20.5","","16.8","","18.7","","0.0","","0.7","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-12","2021","10","12","","20.7","","17.4","","19.1","","0.0","","1.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-13","2021","10","13","","20.3","","15.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-14","2021","10","14","","20.3","","14.5","","17.4","","0.6","","0.0","","","","","","0.9","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-15","2021","10","15","","19.7","","15.4","","17.6","","0.4","","0.0","","","","","","17.2","","","","30","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-16","2021","10","16","","15.8","","11.1","","13.5","","4.5","","0.0","","","","","","1.8","","","","30","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-17","2021","10","17","","15.9","","10.0","","13.0","","5.0","","0.0","","","","","","0.0","","","","29","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-18","2021","10","18","","14.3","","7.3","","10.8","","7.2","","0.0","","","","","","0.0","","","","31","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-19","2021","10","19","","21.0","","7.0","","14.0","","4.0","","0.0","","","","","","0.0","","","","24","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-20","2021","10","20","","18.0","","13.1","","15.6","","2.4","","0.0","","","","","","0.2","","","","22","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-21","2021","10","21","","17.5","","9.5","","13.5","","4.5","","0.0","","","","","","3.4","","","","21","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-22","2021","10","22","","10.2","","5.5","","7.9","","10.1","","0.0","","","","","","0.0","","","","33","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-23","2021","10","23","","10.2","","4.6","","7.4","","10.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-24","2021","10","24","","11.8","","4.7","","8.3","","9.7","","0.0","","","","","","2.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-25","2021","10","25","","9.9","","5.8","","7.9","","10.1","","0.0","","","","","","15.3","","","","5","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-26","2021","10","26","","9.9","","5.7","","7.8","","10.2","","0.0","","","","","","8.1","","","","1","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-27","2021","10","27","","14.7","","8.1","","11.4","","6.6","","0.0","","","","","","0.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-28","2021","10","28","","11.0","","8.1","","9.6","","8.4","","0.0","","","","","","0.0","","","","8","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-29","2021","10","29","","13.3","","9.1","","11.2","","6.8","","0.0","","","","","","16.2","","","","7","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-30","2021","10","30","","10.5","","8.4","","9.5","","8.5","","0.0","","","","","","10.8","","","","8","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-10-31","2021","10","31","","16.3","","8.4","","12.4","","5.6","","0.0","","","","","","0.0","","","","28","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-01","2021","11","01","","11.4","","6.1","","8.8","","9.2","","0.0","","","","","","0.0","","","","26","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-02","2021","11","02","","10.3","","3.3","","6.8","","11.2","","0.0","","","","","","0.0","","","","25","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-03","2021","11","03","","8.1","","1.8","","5.0","","13.0","","0.0","","","","","","0.0","","","","23","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-04","2021","11","04","","8.2","","2.4","","5.3","","12.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-05","2021","11","05","","10.2","","0.1","","5.2","","12.8","","0.0","","","","","","0.0","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-06","2021","11","06","","11.7","","2.2","","7.0","","11.0","","0.0","","","","","","0.0","","","","20","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-07","2021","11","07","","14.6","","4.5","","9.6","","8.4","","0.0","","","","","","0.0","","","","21","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-08","2021","11","08","","15.8","","6.0","","10.9","","7.1","","0.0","","","","","","0.0","","","","23","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-11-09","2021","11","09","","14.9","","9.0","","12.0","","6.0","","0.0","","","","","","1.9","","","","","M","","M"
