"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-01","2022","01","01","","5.3","","-1.8","","1.8","","16.2","","0.0","","","","","","1.6","","","","5","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-02","2022","01","02","","-1.8","","-10.3","","-6.1","","24.1","","0.0","","","","","","0.2","","","","32","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-03","2022","01","03","","-3.3","","-12.3","","-7.8","","25.8","","0.0","","","","","","0.0","","","","22","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-04","2022","01","04","","3.3","","-4.9","","-0.8","","18.8","","0.0","","","","","","0.0","","","","23","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-05","2022","01","05","","4.8","","-4.2","","0.3","","17.7","","0.0","","","","","","0.0","","","","24","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-06","2022","01","06","","-0.9","","-6.1","","-3.5","","21.5","","0.0","","","","","","0.0","","","","25","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-07","2022","01","07","","-4.4","","-11.3","","-7.9","","25.9","","0.0","","","","","","0.0","","","","27","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-08","2022","01","08","","2.1","","-12.7","","-5.3","","23.3","","0.0","","","","","","0.2","","","","21","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-09","2022","01","09","","4.3","","-6.5","","-1.1","","19.1","","0.0","","","","","","0.0","","","","31","","72",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-10","2022","01","10","","-5.7","","-17.1","","-11.4","","29.4","","0.0","","","","","","0.0","","","","26","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-11","2022","01","11","","-0.9","","-19.2","","-10.1","","28.1","","0.0","","","","","","0.0","","","","22","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-12","2022","01","12","","2.3","","-1.0","","0.7","","17.3","","0.0","","","","","","0.0","","","","21","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-13","2022","01","13","","1.3","","-0.8","","0.3","","17.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-14","2022","01","14","","-0.1","","-17.7","","-8.9","","26.9","","0.0","","","","","","0.0","","","","4","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-15","2022","01","15","","-11.4","","-20.0","","-15.7","","33.7","","0.0","","","","","","0.0","","","","3","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-16","2022","01","16","","0.4","","-11.8","","-5.7","","23.7","","0.0","","","","","","2.5","","","","7","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-17","2022","01","17","","-1.7","","-4.5","","-3.1","","21.1","","0.0","","","","","","15.1","","","","32","","67",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-18","2022","01","18","","0.6","","-9.4","","-4.4","","22.4","","0.0","","","","","","0.2","","","","21","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-19","2022","01","19","","4.5","","-7.2","","-1.4","","19.4","","0.0","","","","","","0.0","","","","21","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-20","2022","01","20","","-7.2","","-16.0","","-11.6","","29.6","","0.0","","","","","","0.0","","","","31","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-21","2022","01","21","","-8.4","","-17.7","","-13.1","","31.1","","0.0","","","","","","0.0","","","","5","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-22","2022","01","22","","-3.2","","-14.4","","-8.8","","26.8","","0.0","","","","","","0.0","","","","20","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-23","2022","01","23","","-3.1","","-13.5","","-8.3","","26.3","","0.0","","","","","","0.0","","","","24","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-24","2022","01","24","","-3.3","","-13.9","","-8.6","","26.6","","0.0","","","","","","0.6","","","","20","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-25","2022","01","25","","-5.2","","-12.5","","-8.9","","26.9","","0.0","","","","","","0.0","","","","30","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-26","2022","01","26","","-7.5","","-13.8","","-10.7","","28.7","","0.0","","","","","","0.0","","","","24","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-27","2022","01","27","","-2.6","","-7.7","","-5.2","","23.2","","0.0","","","","","","0.0","","","","21","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-28","2022","01","28","","-2.9","","-15.6","","-9.3","","27.3","","0.0","","","","","","0.0","","","","32","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-29","2022","01","29","","-9.6","","-17.1","","-13.4","","31.4","","0.0","","","","","","0.0","","","","5","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-30","2022","01","30","","-4.3","","-12.1","","-8.2","","26.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-01-31","2022","01","31","","-0.6","","-5.5","","-3.1","","21.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-01","2022","02","01","","3.9","","-2.2","","0.9","","17.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-02","2022","02","02","","4.2","","-2.1","","1.1","","16.9","","0.0","","","","","","9.6","","","","32","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-03","2022","02","03","","-1.7","","-9.1","","-5.4","","23.4","","0.0","","","","","","1.0","","","","32","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-04","2022","02","04","","-8.6","","-11.8","","-10.2","","28.2","","0.0","","","","","","0.2","","","","4","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-05","2022","02","05","","-6.2","","-13.5","","-9.9","","27.9","","0.0","","","","","","0.0","","","","31","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-06","2022","02","06","","0.5","","-6.2","","-2.9","","20.9","","0.0","","","","","","0.0","","","","20","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07","2022","02","07","","2.4","","-0.4","","1.0","","17.0","","0.0","","","","","","0.0","","","","23","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08","2022","02","08","","0.2","","-3.6","","-1.7","","19.7","","0.0","","","","","","0.0","","","","28","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09","2022","02","09","","4.0","","-2.9","","0.6","","17.4","","0.0","","","","","","0.0","","","","20","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10","2022","02","10","","2.6","","0.3","","1.5","","16.5","","0.0","","","","","","0.0","","","","29","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11","2022","02","11","","3.7","","0.0","","1.9","","16.1","","0.0","","","","","","2.5","","","","22","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12","2022","02","12","","2.6","","-12.2","","-4.8","","22.8","","0.0","","","","","","0.2","","","","31","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-13","2022","02","13","","-8.9","","-14.1","","-11.5","","29.5","","0.0","","","","","","0.0","","","","3","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-14","2022","02","14","","-8.2","","-14.6","","-11.4","","29.4","","0.0","","","","","","0.0","","","","30","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-15","2022","02","15","","-2.4","","-9.0","","-5.7","","23.7","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-16","2022","02","16","","7.0","","-2.6","","2.2","","15.8","","0.0","","","","","","0.0","","","","22","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-17","2022","02","17","","8.3","","-3.7","","2.3","","15.7","","0.0","","","","","","34.3","","","","32","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-18","2022","02","18","","-2.2","","-9.7","","-6.0","","24.0","","0.0","","","","","","1.0","","","","22","","76",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-19","2022","02","19","","-0.4","","-8.2","","-4.3","","22.3","","0.0","","","","","","0.0","","","","31","","87",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-20","2022","02","20","","5.2","","-7.1","","-1.0","","19.0","","0.0","","","","","","0.0","","","","21","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-21","2022","02","21","","4.8","","0.0","","2.4","","15.6","","0.0","","","","","","0.0","","","","6","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-22","2022","02","22","","6.4","","0.0","","3.2","","14.8","","0.0","","","","","","8.9","","","","6","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-23","2022","02","23","","8.6","","-9.0","","-0.2","","18.2","","0.0","","","","","","0.0","","","","28","","74",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-24","2022","02","24","","-4.1","","-9.8","","-7.0","","25.0","","0.0","","","","","","0.0","","","","5","","71",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-25","2022","02","25","","-4.6","","-9.6","","-7.1","","25.1","","0.0","","","","","","0.6","","","","5","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-26","2022","02","26","","-1.3","","-9.9","","-5.6","","23.6","","0.0","","","","","","0.0","","","","24","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-27","2022","02","27","","1.2","","-6.5","","-2.7","","20.7","","0.0","","","","","","0.0","","","","29","","67",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-28","2022","02","28","","-2.3","","-10.1","","-6.2","","24.2","","0.0","","","","","","0.0","","","","6","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01","2022","03","01","","5.0","","-2.3","","1.4","","16.6","","0.0","","","","","","0.0","","","","8","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-02","2022","03","02","","3.7","","-3.6","","0.1","","17.9","","0.0","","","","","","0.2","","","","32","","71",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-03","2022","03","03","","-3.6","","-8.7","","-6.2","","24.2","","0.0","","","","","","0.0","","","","32","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-04","2022","03","04","","2.0","","-7.7","","-2.9","","20.9","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-05","2022","03","05","","2.7","","-2.7","","0.0","","18.0","","0.0","","","","","","0.0","","","","6","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-06","2022","03","06","","15.8","","1.9","","8.9","","9.1","","0.0","","","","","","2.3","","","","28","","78",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-07","2022","03","07","","4.0","","-0.6","","1.7","","16.3","","0.0","","","","","","4.0","","","","30","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-08","2022","03","08","","3.2","","-2.1","","0.6","","17.4","","0.0","","","","","","0.0","","","","30","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-09","2022","03","09","","3.8","","-0.2","","1.8","","16.2","","0.0","","","","","","0.0","","","","23","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-10","2022","03","10","","3.6","","-1.4","","1.1","","16.9","","0.0","","","","","","0.0","","","","33","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-11","2022","03","11","","0.2","","-2.4","","-1.1","","19.1","","0.0","","","","","","2.9","","","","30","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-12","2022","03","12","","-2.1","","-7.6","","-4.9","","22.9","","0.0","","","","","","0.0","","","","31","","80",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-13","2022","03","13","","1.0","","-8.8","","-3.9","","21.9","","0.0","","","","","","0.0","","","","21","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-14","2022","03","14","","4.4","","-2.8","","0.8","","17.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-15","2022","03","15","","3.1","","0.4","","1.8","","16.2","","0.0","","","","","","9.1","","","","4","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-16","2022","03","16","","1.7","","0.0","","0.9","","17.1","","0.0","","","","","","0.0","","","","4","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-17","2022","03","17","","10.1","","0.3","","5.2","","12.8","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-18","2022","03","18","","12.6","","2.6","","7.6","","10.4","","0.0","","","","","","0.0","","","","5","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-19","2022","03","19","","6.6","","4.0","","5.3","","12.7","","0.0","","","","","","6.3","","","","6","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-20","2022","03","20","","12.6","","2.8","","7.7","","10.3","","0.0","","","","","","0.4","","","","32","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-21","2022","03","21","","13.9","","1.8","","7.9","","10.1","","0.0","","","","","","0.0","","","","31","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-22","2022","03","22","","4.3","","0.2","","2.3","","15.7","","0.0","","","","","","0.0","","","","5","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-23","2022","03","23","","3.7","","1.5","","2.6","","15.4","","0.0","","","","","","19.9","","","","6","","84",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-24","2022","03","24","","8.0","","3.1","","5.6","","12.4","","0.0","","","","","","0.0","","","","5","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-25","2022","03","25","","6.1","","2.3","","4.2","","13.8","","0.0","","","","","","0.0","","","","30","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-26","2022","03","26","","7.2","","-0.1","","3.6","","14.4","","0.0","","","","","","1.0","","","","30","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-27","2022","03","27","","-0.1","","-7.2","","-3.7","","21.7","","0.0","","","","","","0.2","","","","31","","76",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-28","2022","03","28","","-4.4","","-9.7","","-7.1","","25.1","","0.0","","","","","","0.0","","","","31","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-29","2022","03","29","","2.0","","-6.6","","-2.3","","20.3","","0.0","","","","","","0.0","","","","31","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-30","2022","03","30","","5.0","","-2.1","","1.5","","16.5","","0.0","","","","","","2.2","","","","7","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-31","2022","03","31","","12.4","","4.0","","8.2","","9.8","","0.0","","","","","","0.4","","","","22","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-01","2022","04","01","","4.1","","-0.5","","1.8","","16.2","","0.0","","","","","","0.6","","","","31","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-02","2022","04","02","","5.2","","-1.2","","2.0","","16.0","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-03","2022","04","03","","7.3","","1.3","","4.3","","13.7","","0.0","","","","","","0.0","","","","32","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-04","2022","04","04","","7.4","","-0.5","","3.5","","14.5","","0.0","","","","","","0.0","","","","33","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-05","2022","04","05","","10.3","","3.5","","6.9","","11.1","","0.0","","","","","","1.0","","","","5","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-06","2022","04","06","","9.7","","6.3","","8.0","","10.0","","0.0","","","","","","5.5","","","","5","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-07","2022","04","07","","11.7","","4.3","","8.0","","10.0","","0.0","","","","","","2.1","","","","5","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-08","2022","04","08","","8.2","","2.8","","5.5","","12.5","","0.0","","","","","","0.4","","","","21","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-09","2022","04","09","","8.1","","2.2","","5.2","","12.8","","0.0","","","","","","0.5","","","","28","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-10","2022","04","10","","9.9","","1.4","","5.7","","12.3","","0.0","","","","","","","M","","","30","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-11","2022","04","11","","9.1","","0.7","","4.9","","13.1","","0.0","","","","","","0.4","","","","6","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-12","2022","04","12","","14.8","","5.7","","10.3","","7.7","","0.0","","","","","","0.0","","","","31","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-13","2022","04","13","","11.6","","7.6","","9.6","","8.4","","0.0","","","","","","2.9","","","","6","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-14","2022","04","14","","14.0","","5.6","","9.8","","8.2","","0.0","","","","","","0.2","","","","31","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-15","2022","04","15","","12.0","","4.5","","8.3","","9.7","","0.0","","","","","","0.7","","","","25","","91",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-16","2022","04","16","","7.1","","0.9","","4.0","","14.0","","0.0","","","","","","","M","","","30","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-17","2022","04","17","","8.5","","-0.1","","4.2","","13.8","","0.0","","","","","","0.0","","","","30","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-18","2022","04","18","","5.6","","0.3","","3.0","","15.0","","0.0","","","","","","11.7","","","","6","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-19","2022","04","19","","7.0","","2.1","","4.6","","13.4","","0.0","","","","","","2.0","","","","30","","78",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-20","2022","04","20","","9.3","","2.7","","6.0","","12.0","","0.0","","","","","","0.0","","","","32","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-21","2022","04","21","","16.1","","4.8","","10.5","","7.5","","0.0","","","","","","4.7","","","","27","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-22","2022","04","22","","10.4","","4.1","","7.3","","10.7","","0.0","","","","","","0.0","","","","31","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-23","2022","04","23","","9.0","","5.9","","7.5","","10.5","","0.0","","","","","","0.0","","","","4","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-24","2022","04","24","","12.7","","7.0","","9.9","","8.1","","0.0","","","","","","0.0","","","","6","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-25","2022","04","25","","15.4","","6.2","","10.8","","7.2","","0.0","","","","","","10.4","","","","29","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-26","2022","04","26","","11.2","","2.7","","7.0","","11.0","","0.0","","","","","","1.6","","","","31","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-27","2022","04","27","","5.5","","0.7","","3.1","","14.9","","0.0","","","","","","0.0","","","","30","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-28","2022","04","28","","11.0","","-0.3","","5.4","","12.6","","0.0","","","","","","0.0","","","","30","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-29","2022","04","29","","10.6","","2.3","","6.5","","11.5","","0.0","","","","","","0.0","","","","33","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-04-30","2022","04","30","","11.8","","6.2","","9.0","","9.0","","0.0","","","","","","0.0","","","","4","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-01","2022","05","01","","9.7","","6.1","","7.9","","10.1","","0.0","","","","","","1.4","","","","6","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-02","2022","05","02","","11.4","","5.9","","8.7","","9.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-03","2022","05","03","","12.5","","6.2","","9.4","","8.6","","0.0","","","","","","11.9","","","","5","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-04","2022","05","04","","17.2","","10.2","","13.7","","4.3","","0.0","","","","","","4.1","","","","32","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-05","2022","05","05","","12.3","","7.2","","9.8","","8.2","","0.0","","","","","","0.0","","","","4","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-06","2022","05","06","","13.1","","7.5","","10.3","","7.7","","0.0","","","","","","0.0","","","","5","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-07","2022","05","07","","12.0","","8.4","","10.2","","7.8","","0.0","","","","","","0.0","","","","5","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-08","2022","05","08","","13.6","","8.1","","10.9","","7.1","","0.0","","","","","","0.0","","","","5","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-09","2022","05","09","","17.2","","9.3","","13.3","","4.7","","0.0","","","","","","0.0","","","","6","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-10","2022","05","10","","17.1","","9.8","","13.5","","4.5","","0.0","","","","","","0.0","","","","6","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-11","2022","05","11","","17.4","","9.2","","13.3","","4.7","","0.0","","","","","","0.0","","","","6","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-12","2022","05","12","","","M","","M","","M","","M","","M","","","","","0.0","","","","6","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-13","2022","05","13","","","M","","M","","M","","M","","M","","","","","0.0","","","","7","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-14","2022","05","14","","21.4","","10.4","","15.9","","2.1","","0.0","","","","","","0.0","","","","6","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-15","2022","05","15","","23.3","","11.5","","17.4","","0.6","","0.0","","","","","","0.0","","","","31","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-16","2022","05","16","","20.6","","11.0","","15.8","","2.2","","0.0","","","","","","5.0","","","","31","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-17","2022","05","17","","17.5","","8.4","","13.0","","5.0","","0.0","","","","","","0.0","","","","31","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-18","2022","05","18","","12.1","","8.2","","10.2","","7.8","","0.0","","","","","","0.0","","","","5","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-19","2022","05","19","","17.9","","8.6","","13.3","","4.7","","0.0","","","","","","3.7","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-20","2022","05","20","","21.5","","11.1","","16.3","","1.7","","0.0","","","","","","0.0","","","","6","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-21","2022","05","21","","","M","","M","","M","","M","","M","","","","","3.5","","","","29","","89",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-22","2022","05","22","","","M","","M","","M","","M","","M","","","","","0.8","","","","32","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-23","2022","05","23","","","M","","M","","M","","M","","M","","","","","0.0","","","","32","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-24","2022","05","24","","16.0","","7.8","","11.9","","6.1","","0.0","","","","","","0.0","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-25","2022","05","25","","","M","","M","","M","","M","","M","","","","","0.0","","","","5","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-26","2022","05","26","","","M","","M","","M","","M","","M","","","","","0.1","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-27","2022","05","27","","","M","","M","","M","","M","","M","","","","","2.4","","","","32","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-28","2022","05","28","","","M","","M","","M","","M","","M","","","","","0.0","","","","32","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-29","2022","05","29","","","M","","M","","M","","M","","M","","","","","0.0","","","","6","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-30","2022","05","30","","","M","","M","","M","","M","","M","","","","","0.0","","","","15","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-05-31","2022","05","31","","","M","","M","","M","","M","","M","","","","","0.0","","","","15","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-01","2022","06","01","","22.8","","14.8","","18.8","","0.0","","0.8","","","","","","4.1","","","","5","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-02","2022","06","02","","20.7","","11.5","","16.1","","1.9","","0.0","","","","","","0.0","","","","31","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-03","2022","06","03","","","M","","M","","M","","M","","M","","","","","0.5","","","","33","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-04","2022","06","04","","21.1","","8.9","","15.0","","3.0","","0.0","","","","","","0.0","","","","32","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-05","2022","06","05","","20.7","","8.7","","14.7","","3.3","","0.0","","","","","","0.2","","","","23","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-06","2022","06","06","","17.4","","12.8","","15.1","","2.9","","0.0","","","","","","8.4","","","","5","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-06-07","2022","06","07","","21.3","","13.2","","17.3","","0.7","","0.0","","","","","","21.2","","","","31","","54",""
